2021-05-23 01:08:57,43429
2021-05-23 01:09:24,44191
2021-05-23 01:10:06,44201
2021-05-23 01:10:15,45133
2021-05-23 01:10:19,44804
2021-05-23 01:10:33,45313
2021-05-23 01:10:47,44498
2021-05-23 01:11:39,44462
2021-05-23 01:12:05,44381
2021-05-23 01:12:45,43882
2021-05-23 01:12:57,43335
2021-05-23 01:13:04,44189
2021-05-23 01:13:46,43962
2021-05-23 01:14:35,44485
2021-05-23 01:15:12,44830
2021-05-23 01:15:23,44344
2021-05-23 01:16:10,44249
2021-05-23 01:17:03,44575
2021-05-23 01:18:03,45416
2021-05-23 01:18:41,45245
2021-05-23 01:19:22,45401
2021-05-23 01:19:32,45044
2021-05-23 01:20:03,45325
2021-05-23 01:20:07,46152
2021-05-23 01:20:13,45780
2021-05-23 01:20:44,44817
2021-05-23 01:20:51,44234
2021-05-23 01:21:25,43847
2021-05-23 01:22:18,44049
2021-05-23 01:23:09,43857
2021-05-23 01:23:45,43439
2021-05-23 01:23:51,43852
2021-05-23 01:24:33,44310
2021-05-23 01:25:26,45094
2021-05-23 01:26:04,45894
2021-05-23 01:26:29,45485
2021-05-23 01:27:05,44541
2021-05-23 01:27:17,45376
2021-05-23 01:27:29,45664
2021-05-23 01:28:19,46057
2021-05-23 01:28:51,46567
2021-05-23 01:29:22,47236
2021-05-23 01:30:06,47388
2021-05-23 01:31:04,47366
2021-05-23 01:31:57,47557
2021-05-23 01:32:26,47533
2021-05-23 01:33:05,46679
2021-05-23 01:33:13,45791
2021-05-23 01:33:28,46179
2021-05-23 01:34:25,46464
2021-05-23 01:35:14,47376
2021-05-23 01:36:04,46516
2021-05-23 01:36:59,46917
2021-05-23 01:37:25,47249
2021-05-23 01:37:49,47389
2021-05-23 01:38:35,47571
2021-05-23 01:39:32,47141
2021-05-23 01:40:25,47847
2021-05-23 01:40:35,47711
2021-05-23 01:41:00,46875
2021-05-23 01:41:44,45949
2021-05-23 01:42:39,45068
2021-05-23 01:43:34,45122
2021-05-23 01:43:46,44902
2021-05-23 01:44:39,44789
2021-05-23 01:45:12,44412
2021-05-23 01:45:15,45226
2021-05-23 01:45:41,44896
2021-05-23 01:46:27,44335
2021-05-23 01:47:08,44442
2021-05-23 01:47:48,43988
2021-05-23 01:48:04,43530
2021-05-23 01:48:23,43878
2021-05-23 01:49:14,44864
2021-05-23 01:49:44,43976
2021-05-23 01:50:14,43223
2021-05-23 01:51:11,43049
2021-05-23 01:51:23,43654
2021-05-23 01:52:00,43940
2021-05-23 01:52:18,43015
2021-05-23 01:53:13,42397
2021-05-23 01:54:02,42305
2021-05-23 01:54:05,41469
2021-05-23 01:54:36,41258
2021-05-23 01:54:44,41802
2021-05-23 01:55:25,41315
2021-05-23 01:55:55,41812
2021-05-23 01:56:55,42161
2021-05-23 01:57:05,41943
2021-05-23 01:57:33,41867
2021-05-23 01:58:30,42329
2021-05-23 01:59:10,42303
2021-05-23 01:59:21,42865
2021-05-23 01:59:29,42965
2021-05-23 02:00:20,43428
2021-05-23 02:00:36,43389
2021-05-23 02:01:32,43382
2021-05-23 02:01:39,42749
2021-05-23 02:02:10,43153
2021-05-23 02:02:54,42883
2021-05-23 02:03:21,42499
2021-05-23 02:03:29,43240
2021-05-23 02:03:32,42845
2021-05-23 02:03:40,43794
2021-05-23 02:03:52,43027
2021-05-23 02:04:05,43208
2021-05-23 02:05:02,43135
2021-05-23 02:05:24,43240
2021-05-23 02:05:57,42889
2021-05-23 02:06:29,42608
2021-05-23 02:06:48,42045
2021-05-23 02:07:03,42213
2021-05-23 02:07:36,41500
2021-05-23 02:07:53,41837
2021-05-23 02:08:32,42006
2021-05-23 02:09:31,42892
2021-05-23 02:10:14,42712
2021-05-23 02:10:54,42484
2021-05-23 02:11:37,42212
2021-05-23 02:12:22,41317
2021-05-23 02:13:01,41207
2021-05-23 02:13:42,41068
2021-05-23 02:14:23,40796
2021-05-23 02:14:31,40101
2021-05-23 02:15:24,41019
2021-05-23 02:16:05,40099
2021-05-23 02:16:37,39234
2021-05-23 02:17:07,39774
2021-05-23 02:17:36,39213
2021-05-23 02:18:21,38276
2021-05-23 02:18:43,38644
2021-05-23 02:19:43,38452
2021-05-23 02:20:08,38555
2021-05-23 02:20:57,38918
2021-05-23 02:21:55,38683
2021-05-23 02:22:50,38390
2021-05-23 02:23:17,39159
2021-05-23 02:23:28,38804
2021-05-23 02:23:58,37859
2021-05-23 02:23:59,37797
2021-05-23 02:24:58,38730
2021-05-23 02:25:27,38906
2021-05-23 02:26:21,39201
2021-05-23 02:26:36,38303
2021-05-23 02:27:07,38278
2021-05-23 02:27:23,37365
2021-05-23 02:27:48,37703
2021-05-23 02:28:28,37394
2021-05-23 02:28:54,36890
2021-05-23 02:29:26,36558
2021-05-23 02:30:04,35877
2021-05-23 02:30:22,35729
2021-05-23 02:30:33,35936
2021-05-23 02:30:40,35660
2021-05-23 02:31:13,35672
2021-05-23 02:31:45,36031
2021-05-23 02:32:25,36394
2021-05-23 02:32:39,35863
2021-05-23 02:33:33,35181
2021-05-23 02:34:32,35999
2021-05-23 02:34:34,36915
2021-05-23 02:34:54,36296
2021-05-23 02:35:36,37083
2021-05-23 02:35:47,37352
2021-05-23 02:36:09,37458
2021-05-23 02:37:04,38448
2021-05-23 02:37:39,38656
2021-05-23 02:38:24,38276
2021-05-23 02:39:15,37788
2021-05-23 02:39:58,38045
2021-05-23 02:40:36,38324
2021-05-23 02:41:09,38549
2021-05-23 02:41:13,37713
2021-05-23 02:41:19,36988
2021-05-23 02:42:10,37591
2021-05-23 02:42:49,38474
2021-05-23 02:43:40,38822
2021-05-23 02:44:19,39381
2021-05-23 02:44:24,39195
2021-05-23 02:44:46,38368
2021-05-23 02:45:20,38403
2021-05-23 02:45:22,39347
2021-05-23 02:46:14,38505
2021-05-23 02:46:15,38825
2021-05-23 02:46:29,37977
2021-05-23 02:47:29,38243
2021-05-23 02:47:52,37665
2021-05-23 02:47:59,36679
2021-05-23 02:48:59,37471
2021-05-23 02:49:17,37970
2021-05-23 02:50:17,38433
2021-05-23 02:50:43,38547
2021-05-23 02:50:52,37878
2021-05-23 02:51:13,37975
2021-05-23 02:51:39,37868
2021-05-23 02:51:54,36870
2021-05-23 02:51:56,37434
2021-05-23 02:52:14,37958
2021-05-23 02:53:00,38738
2021-05-23 02:53:18,38719
2021-05-23 02:53:58,38194
2021-05-23 02:53:59,38314
2021-05-23 02:54:37,39102
2021-05-23 02:55:29,39591
2021-05-23 02:55:31,38743
2021-05-23 02:56:20,39243
2021-05-23 02:56:22,38389
2021-05-23 02:57:19,38268
2021-05-23 02:57:31,37388
2021-05-23 02:57:58,37643
2021-05-23 02:58:56,38369
2021-05-23 02:59:12,38073
2021-05-23 02:59:25,37545
2021-05-23 02:59:33,37492
2021-05-23 03:00:06,36655
2021-05-23 03:00:14,37344
2021-05-23 03:00:38,37977
2021-05-23 03:01:03,38476
2021-05-23 03:01:41,37736
2021-05-23 03:02:21,37245
2021-05-23 03:03:12,36626
2021-05-23 03:03:53,36083
2021-05-23 03:04:53,36650
2021-05-23 03:05:46,37622
2021-05-23 03:06:26,38510
2021-05-23 03:06:50,39005
2021-05-23 03:07:26,38158
2021-05-23 03:07:43,38908
2021-05-23 03:08:20,39449
2021-05-23 03:08:30,40283
2021-05-23 03:08:38,39576
2021-05-23 03:09:36,38725
2021-05-23 03:10:27,38359
2021-05-23 03:11:01,37935
2021-05-23 03:11:25,38485
2021-05-23 03:12:25,38659
2021-05-23 03:12:28,39114
2021-05-23 03:13:15,40015
2021-05-23 03:13:42,39967
2021-05-23 03:14:22,39110
2021-05-23 03:15:04,39041
2021-05-23 03:15:27,38050
2021-05-23 03:15:58,37261
2021-05-23 03:16:23,37477
2021-05-23 03:16:24,37589
2021-05-23 03:16:56,37757
2021-05-23 03:17:00,37980
2021-05-23 03:17:47,37068
2021-05-23 03:18:09,36433
2021-05-23 03:19:06,35721
2021-05-23 03:19:11,35758
2021-05-23 03:19:51,36653
2021-05-23 03:20:03,37322
2021-05-23 03:20:37,36878
2021-05-23 03:20:58,37227
2021-05-23 03:21:42,38101
2021-05-23 03:22:24,38336
2021-05-23 03:23:17,38717
2021-05-23 03:23:49,38582
2021-05-23 03:24:06,38264
2021-05-23 03:24:30,38281
2021-05-23 03:24:45,38547
2021-05-23 03:25:21,39230
2021-05-23 03:26:06,39313
2021-05-23 03:26:10,38832
2021-05-23 03:26:51,38173
2021-05-23 03:27:09,37780
2021-05-23 03:27:35,38147
2021-05-23 03:27:58,39068
2021-05-23 03:28:42,39176
2021-05-23 03:29:37,39245
2021-05-23 03:29:48,39441
2021-05-23 03:30:08,40070
2021-05-23 03:30:56,40109
2021-05-23 03:31:10,40775
2021-05-23 03:32:02,41114
2021-05-23 03:32:52,41801
2021-05-23 03:33:40,41039
2021-05-23 03:34:00,40986
2021-05-23 03:34:31,40660
2021-05-23 03:35:30,40829
2021-05-23 03:36:10,39933
2021-05-23 03:36:54,39587
2021-05-23 03:37:41,39942
2021-05-23 03:38:15,39761
2021-05-23 03:39:11,40676
2021-05-23 03:39:20,40442
2021-05-23 03:39:33,40065
2021-05-23 03:39:59,41028
2021-05-23 03:40:38,41712
2021-05-23 03:41:30,42638
2021-05-23 03:42:01,42300
2021-05-23 03:43:00,42998
2021-05-23 03:43:46,42574
2021-05-23 03:43:55,41849
2021-05-23 03:43:58,42064
2021-05-23 03:44:19,42478
2021-05-23 03:44:23,41547
2021-05-23 03:44:50,41059
2021-05-23 03:45:37,40874
2021-05-23 03:45:43,41092
2021-05-23 03:46:20,41821
2021-05-23 03:47:07,42473
2021-05-23 03:47:42,42509
2021-05-23 03:48:00,43332
2021-05-23 03:48:57,42548
2021-05-23 03:49:02,43455
2021-05-23 03:49:57,42550
2021-05-23 03:50:23,42722
2021-05-23 03:51:03,42755
2021-05-23 03:51:59,43014
2021-05-23 03:52:47,43298
2021-05-23 03:53:24,43826
2021-05-23 03:54:22,43694
2021-05-23 03:54:25,42977
2021-05-23 03:54:56,43908
2021-05-23 03:55:20,44291
2021-05-23 03:55:23,43308
2021-05-23 03:56:17,42599
2021-05-23 03:57:05,42435
2021-05-23 03:58:01,42926
2021-05-23 03:58:29,42996
2021-05-23 03:58:57,42024
2021-05-23 03:59:54,41193
2021-05-23 04:00:09,41592
2021-05-23 04:00:31,41841
2021-05-23 04:00:48,42553
2021-05-23 04:01:19,42817
2021-05-23 04:02:00,42339
2021-05-23 04:02:15,42668
2021-05-23 04:03:01,42233
2021-05-23 04:03:13,42372
2021-05-23 04:03:41,43315
2021-05-23 04:03:45,43714
2021-05-23 04:04:30,44636
2021-05-23 04:05:17,44557
2021-05-23 04:06:00,45489
2021-05-23 04:06:15,44767
2021-05-23 04:07:15,44574
2021-05-23 04:08:08,43600
2021-05-23 04:08:17,44099
2021-05-23 04:09:02,44309
2021-05-23 04:09:47,44612
2021-05-23 04:10:31,43617
2021-05-23 04:10:43,43893
2021-05-23 04:11:04,44095
2021-05-23 04:11:54,43108
2021-05-23 04:12:40,42237
2021-05-23 04:12:48,41575
2021-05-23 04:12:55,41459
2021-05-23 04:13:51,42296
2021-05-23 04:13:53,41452
2021-05-23 04:14:42,42032
2021-05-23 04:15:34,41829
2021-05-23 04:16:06,41486
2021-05-23 04:16:19,40574
2021-05-23 04:17:07,40311
2021-05-23 04:17:29,39732
2021-05-23 04:17:39,40127
2021-05-23 04:18:02,39987
2021-05-23 04:18:50,40897
2021-05-23 04:19:39,41522
2021-05-23 04:20:21,41785
2021-05-23 04:20:54,41084
2021-05-23 04:21:41,40679
2021-05-23 04:22:41,40993
2021-05-23 04:22:43,40424
2021-05-23 04:23:02,40695
2021-05-23 04:23:28,40927
2021-05-23 04:23:46,40353
2021-05-23 04:24:13,40874
2021-05-23 04:24:30,41346
2021-05-23 04:25:05,40988
2021-05-23 04:26:05,40554
2021-05-23 04:26:37,40219
2021-05-23 04:27:01,41145
2021-05-23 04:27:58,40960
2021-05-23 04:28:46,41521
2021-05-23 04:28:54,40844
2021-05-23 04:29:10,41649
2021-05-23 04:30:00,41022
2021-05-23 04:30:38,41765
2021-05-23 04:30:50,42337
2021-05-23 04:31:07,42656
2021-05-23 04:31:47,42177
2021-05-23 04:32:45,42096
2021-05-23 04:33:36,41173
2021-05-23 04:33:50,41246
2021-05-23 04:34:24,40852
2021-05-23 04:34:58,41611
2021-05-23 04:35:08,42441
2021-05-23 04:35:31,42839
2021-05-23 04:35:36,43737
2021-05-23 04:36:14,43330
2021-05-23 04:37:03,42951
2021-05-23 04:37:48,43321
2021-05-23 04:38:02,42495
2021-05-23 04:38:36,42366
2021-05-23 04:39:15,42851
2021-05-23 04:39:59,41858
2021-05-23 04:40:30,42012
2021-05-23 04:41:09,42720
2021-05-23 04:42:08,42080
2021-05-23 04:42:48,41462
2021-05-23 04:42:59,41785
2021-05-23 04:43:47,41880
2021-05-23 04:44:30,42462
2021-05-23 04:44:32,42976
2021-05-23 04:44:37,43449
2021-05-23 04:45:20,43838
2021-05-23 04:46:07,43187
2021-05-23 04:46:58,42982
2021-05-23 04:47:00,43398
2021-05-23 04:47:06,43488
2021-05-23 04:47:39,44212
2021-05-23 04:47:46,44114
2021-05-23 04:47:47,43688
2021-05-23 04:48:29,44456
2021-05-23 04:48:38,43658
2021-05-23 04:48:53,43654
2021-05-23 04:48:54,43796
2021-05-23 04:49:13,44401
2021-05-23 04:50:04,45312
2021-05-23 04:51:00,45065
2021-05-23 04:51:11,45861
2021-05-23 04:51:14,45188
2021-05-23 04:52:12,45502
2021-05-23 04:52:19,44713
2021-05-23 04:52:28,44709
2021-05-23 04:53:11,44526
2021-05-23 04:53:47,43928
2021-05-23 04:54:38,44467
2021-05-23 04:54:41,45191
2021-05-23 04:55:31,45350
2021-05-23 04:56:19,45180
2021-05-23 04:57:16,44751
2021-05-23 04:57:22,44986
2021-05-23 04:57:31,45896
2021-05-23 04:57:49,46650
2021-05-23 04:57:55,47576
2021-05-23 04:58:25,48124
2021-05-23 04:58:35,48364
2021-05-23 04:59:35,47667
2021-05-23 05:00:07,46877
2021-05-23 05:00:41,46825
2021-05-23 05:01:32,45863
2021-05-23 05:02:16,46280
2021-05-23 05:02:44,46460
2021-05-23 05:03:02,46766
2021-05-23 05:03:10,47209
2021-05-23 05:04:06,46343
2021-05-23 05:04:33,45540
2021-05-23 05:05:12,46350
2021-05-23 05:05:28,46066
2021-05-23 05:05:35,46279
2021-05-23 05:05:58,45784
2021-05-23 05:06:01,44936
2021-05-23 05:06:23,45357
2021-05-23 05:06:40,45067
2021-05-23 05:06:43,45024
2021-05-23 05:07:32,45944
2021-05-23 05:07:53,45703
2021-05-23 05:08:13,45537
2021-05-23 05:08:49,45226
2021-05-23 05:09:01,44985
2021-05-23 05:09:21,44333
2021-05-23 05:09:22,45233
2021-05-23 05:10:03,46152
2021-05-23 05:10:19,46760
2021-05-23 05:10:31,46355
2021-05-23 05:10:55,45519
2021-05-23 05:11:12,45605
2021-05-23 05:11:16,45031
2021-05-23 05:11:53,44731
2021-05-23 05:12:39,44584
2021-05-23 05:13:06,43590
2021-05-23 05:13:14,44391
2021-05-23 05:13:43,44581
2021-05-23 05:14:05,44583
2021-05-23 05:14:23,44008
2021-05-23 05:14:24,43909
2021-05-23 05:15:20,43407
2021-05-23 05:16:20,43511
2021-05-23 05:16:29,44110
2021-05-23 05:17:12,43798
2021-05-23 05:17:48,42816
2021-05-23 05:18:20,42556
2021-05-23 05:18:38,41973
2021-05-23 05:19:34,42518
2021-05-23 05:20:09,41621
2021-05-23 05:20:18,42070
2021-05-23 05:20:28,42438
2021-05-23 05:20:47,41728
2021-05-23 05:20:59,42271
2021-05-23 05:21:03,41974
2021-05-23 05:21:36,41547
2021-05-23 05:22:24,41154
2021-05-23 05:23:14,41281
2021-05-23 05:23:35,41558
2021-05-23 05:23:43,41427
2021-05-23 05:23:58,42100
2021-05-23 05:24:24,41164
2021-05-23 05:25:10,41028
2021-05-23 05:25:25,40720
2021-05-23 05:25:35,40059
2021-05-23 05:26:08,40645
2021-05-23 05:26:58,41293
2021-05-23 05:27:31,40594
2021-05-23 05:27:46,40090
2021-05-23 05:28:18,40453
2021-05-23 05:29:04,41231
2021-05-23 05:29:37,40687
2021-05-23 05:30:34,41195
2021-05-23 05:31:07,42055
2021-05-23 05:31:31,41443
2021-05-23 05:31:50,42318
2021-05-23 05:32:21,42909
2021-05-23 05:32:34,42888
2021-05-23 05:33:14,43563
2021-05-23 05:33:43,43958
2021-05-23 05:34:33,43199
2021-05-23 05:35:22,43194
2021-05-23 05:36:15,44071
2021-05-23 05:36:34,44387
2021-05-23 05:36:36,45245
2021-05-23 05:36:59,45807
2021-05-23 05:37:04,45663
2021-05-23 05:37:05,44817
2021-05-23 05:37:22,45551
2021-05-23 05:37:54,44584
2021-05-23 05:37:55,44310
2021-05-23 05:38:18,44195
2021-05-23 05:38:31,44756
2021-05-23 05:39:15,44826
2021-05-23 05:39:22,43953
2021-05-23 05:40:14,44198
2021-05-23 05:40:51,44386
2021-05-23 05:40:57,44913
2021-05-23 05:41:38,44523
2021-05-23 05:42:06,45370
2021-05-23 05:42:59,45883
2021-05-23 05:43:39,45991
2021-05-23 05:44:37,46192
2021-05-23 05:45:06,46885
2021-05-23 05:45:52,47400
2021-05-23 05:46:49,47008
2021-05-23 05:47:17,47545
2021-05-23 05:47:26,46894
2021-05-23 05:47:34,46845
2021-05-23 05:48:32,46825
2021-05-23 05:49:10,46022
2021-05-23 05:49:40,46337
2021-05-23 05:50:31,47057
2021-05-23 05:51:29,47538
2021-05-23 05:52:27,46753
2021-05-23 05:53:02,46055
2021-05-23 05:53:18,45413
2021-05-23 05:54:11,44457
2021-05-23 05:54:20,44996
2021-05-23 05:54:38,45108
2021-05-23 05:54:52,44583
2021-05-23 05:54:58,44258
2021-05-23 05:55:04,45006
2021-05-23 05:55:29,45596
2021-05-23 05:56:19,45010
2021-05-23 05:56:40,45069
2021-05-23 05:57:17,45494
2021-05-23 05:57:37,45795
2021-05-23 05:58:33,46666
2021-05-23 05:59:01,46357
2021-05-23 05:59:24,45649
2021-05-23 05:59:26,46085
2021-05-23 05:59:47,46641
2021-05-23 05:59:59,46318
2021-05-23 06:00:52,46979
2021-05-23 06:01:43,47407
2021-05-23 06:02:32,46958
2021-05-23 06:02:33,46400
2021-05-23 06:02:36,47066
2021-05-23 06:03:16,46488
2021-05-23 06:04:06,45642
2021-05-23 06:04:16,45445
2021-05-23 06:04:52,46430
2021-05-23 06:05:22,46967
2021-05-23 06:05:30,47591
2021-05-23 06:06:06,48483
2021-05-23 06:06:52,47933
2021-05-23 06:06:56,47799
2021-05-23 06:07:25,48596
2021-05-23 06:08:16,49000
2021-05-23 06:08:36,48682
2021-05-23 06:09:33,48161
2021-05-23 06:09:43,48554
2021-05-23 06:09:55,48406
2021-05-23 06:10:26,48296
2021-05-23 06:10:41,49138
2021-05-23 06:10:52,48615
2021-05-23 06:11:47,48741
2021-05-23 06:11:58,48748
2021-05-23 06:12:35,48868
2021-05-23 06:13:15,48309
2021-05-23 06:13:58,47480
2021-05-23 06:13:59,47620
2021-05-23 06:14:09,46675
2021-05-23 06:15:01,46065
2021-05-23 06:15:08,45138
2021-05-23 06:16:07,45260
2021-05-23 06:16:21,45671
2021-05-23 06:16:46,45399
2021-05-23 06:17:17,45448
2021-05-23 06:18:15,45484
2021-05-23 06:19:03,45138
2021-05-23 06:19:33,45323
2021-05-23 06:20:27,45309
2021-05-23 06:21:25,45680
2021-05-23 06:21:36,46010
2021-05-23 06:22:01,46792
2021-05-23 06:22:56,46727
2021-05-23 06:23:22,47049
2021-05-23 06:23:35,46829
2021-05-23 06:24:18,47121
2021-05-23 06:24:50,47756
2021-05-23 06:25:42,48610
2021-05-23 06:26:13,48076
2021-05-23 06:26:53,48239
2021-05-23 06:27:51,47762
2021-05-23 06:28:49,47731
2021-05-23 06:29:29,48144
2021-05-23 06:30:12,49014
2021-05-23 06:30:28,49318
2021-05-23 06:30:40,49237
2021-05-23 06:31:18,49719
2021-05-23 06:31:57,49187
2021-05-23 06:32:07,49608
2021-05-23 06:32:34,49828
2021-05-23 06:32:51,50710
2021-05-23 06:33:13,50749
2021-05-23 06:33:58,50514
2021-05-23 06:34:54,51336
2021-05-23 06:35:21,51433
2021-05-23 06:36:03,51990
2021-05-23 06:36:16,52686
2021-05-23 06:36:56,53617
2021-05-23 06:37:36,53760
2021-05-23 06:37:54,53123
2021-05-23 06:38:42,53863
2021-05-23 06:38:54,54531
2021-05-23 06:39:04,54750
2021-05-23 06:39:24,55735
2021-05-23 06:40:05,55498
2021-05-23 06:41:03,54506
2021-05-23 06:41:13,54390
2021-05-23 06:41:32,54716
2021-05-23 06:42:10,54719
2021-05-23 06:42:52,54210
2021-05-23 06:43:48,54225
2021-05-23 06:44:01,53755
2021-05-23 06:44:40,53428
2021-05-23 06:44:48,53918
2021-05-23 06:45:34,53716
2021-05-23 06:46:27,54597
2021-05-23 06:46:51,55532
2021-05-23 06:46:56,54858
2021-05-23 06:47:54,54832
2021-05-23 06:48:15,55054
2021-05-23 06:49:14,55718
2021-05-23 06:50:08,54983
2021-05-23 06:50:35,55330
2021-05-23 06:50:53,56061
2021-05-23 06:51:06,55178
2021-05-23 06:51:22,55528
2021-05-23 06:52:03,54725
2021-05-23 06:52:22,54921
2021-05-23 06:53:08,54274
2021-05-23 06:53:36,53667
2021-05-23 06:54:02,53066
2021-05-23 06:54:49,53308
2021-05-23 06:55:24,53434
2021-05-23 06:55:37,52738
2021-05-23 06:55:56,52646
2021-05-23 06:56:23,52714
2021-05-23 06:56:53,52395
2021-05-23 06:57:49,51904
2021-05-23 06:58:45,51901
2021-05-23 06:59:33,52434
2021-05-23 07:00:19,51572
2021-05-23 07:01:02,51897
2021-05-23 07:01:37,51389
2021-05-23 07:02:08,50439
2021-05-23 07:03:03,50308
2021-05-23 07:03:51,50350
2021-05-23 07:04:14,50905
2021-05-23 07:04:53,51562
2021-05-23 07:05:13,51172
2021-05-23 07:05:25,50913
2021-05-23 07:06:06,51783
2021-05-23 07:06:46,52717
2021-05-23 07:07:44,52238
2021-05-23 07:08:43,51771
2021-05-23 07:08:46,51362
2021-05-23 07:09:14,50367
2021-05-23 07:09:25,50982
2021-05-23 07:09:37,51541
2021-05-23 07:10:30,50989
2021-05-23 07:10:53,50340
2021-05-23 07:11:01,51093
2021-05-23 07:11:54,51575
2021-05-23 07:12:05,52362
2021-05-23 07:12:26,52985
2021-05-23 07:12:53,53176
2021-05-23 07:13:07,53588
2021-05-23 07:13:55,54126
2021-05-23 07:14:21,54195
2021-05-23 07:15:17,55151
2021-05-23 07:15:28,56009
2021-05-23 07:16:01,55768
2021-05-23 07:16:42,55147
2021-05-23 07:17:15,55063
2021-05-23 07:17:26,55215
2021-05-23 07:17:34,55162
2021-05-23 07:18:03,55636
2021-05-23 07:18:33,56381
2021-05-23 07:19:33,57369
2021-05-23 07:19:48,58211
2021-05-23 07:20:25,57325
2021-05-23 07:21:22,56408
2021-05-23 07:21:46,57235
2021-05-23 07:22:19,57188
2021-05-23 07:22:38,57570
2021-05-23 07:23:27,58403
2021-05-23 07:23:58,57470
2021-05-23 07:24:37,58273
2021-05-23 07:24:58,58648
2021-05-23 07:25:01,59100
2021-05-23 07:25:40,59056
2021-05-23 07:26:29,58068
2021-05-23 07:26:52,57681
2021-05-23 07:27:06,57390
2021-05-23 07:27:59,57961
2021-05-23 07:28:03,58362
2021-05-23 07:29:02,58524
2021-05-23 07:29:48,58829
2021-05-23 07:30:04,59330
2021-05-23 07:30:36,59927
2021-05-23 07:30:38,60742
2021-05-23 07:31:14,61014
2021-05-23 07:31:18,60094
2021-05-23 07:32:12,59241
2021-05-23 07:32:28,58456
2021-05-23 07:32:46,57542
2021-05-23 07:33:22,56714
2021-05-23 07:34:11,57645
2021-05-23 07:34:57,57534
2021-05-23 07:35:53,56907
2021-05-23 07:36:42,56958
2021-05-23 07:36:50,57112
2021-05-23 07:36:59,57532
2021-05-23 07:37:37,58052
2021-05-23 07:37:43,57308
2021-05-23 07:38:26,57690
2021-05-23 07:39:26,57194
2021-05-23 07:40:22,57423
2021-05-23 07:40:54,58226
2021-05-23 07:41:36,57843
2021-05-23 07:42:28,58352
2021-05-23 07:42:51,57592
2021-05-23 07:43:18,57662
2021-05-23 07:44:18,56821
2021-05-23 07:44:56,56100
2021-05-23 07:45:07,56457
2021-05-23 07:45:40,55492
2021-05-23 07:45:48,55700
2021-05-23 07:46:48,56168
2021-05-23 07:47:10,56093
2021-05-23 07:47:43,55777
2021-05-23 07:48:04,55833
2021-05-23 07:49:04,55012
2021-05-23 07:49:45,54929
2021-05-23 07:50:18,54372
2021-05-23 07:51:00,54242
2021-05-23 07:51:25,54933
2021-05-23 07:51:49,55655
2021-05-23 07:52:34,55220
2021-05-23 07:52:58,55534
2021-05-23 07:53:18,55388
2021-05-23 07:54:13,56191
2021-05-23 07:54:39,55591
2021-05-23 07:54:41,54603
2021-05-23 07:55:21,54430
2021-05-23 07:55:37,53732
2021-05-23 07:56:03,53861
2021-05-23 07:56:33,54304
2021-05-23 07:57:07,54580
2021-05-23 07:57:39,53680
2021-05-23 07:58:34,54423
2021-05-23 07:58:43,54315
2021-05-23 07:58:44,54295
2021-05-23 07:59:39,53925
2021-05-23 08:00:28,53766
